,heure_sin,heure_cos,jour_sin,jour_cos,semaine_cos,semaine_sin,mois_sin,mois_cos,is_weekend,is_jour_ferie,is_vacances_scolaires,is_greve,is_covid,temp,precip_mm,wind_kmh,weather_code,nb_events,rang_station,lag_1h,lag_24h,lag_7j
12,0.0010164067128112715,0.0020519630609527268,0.010616753711005214,-0.0033962324750974908,0.0041248175963267695,-0.007690993419343396,-8.2586451471857e-06,0.00016051917624279046,0.005122866317342059,0.0018651575935863948,0.011076934654495732,0.006200332453929198,0.002272834587938396,0.0015078877398434526,0.00010603433497390408,0.00033418248801635663,-0.0011026558539286445,-2.797679125649909e-05,0.0010523508460318137,0.439467391456929,0.06010292764450895,0.05955349970267457
13,0.008507786765992724,-0.002397115704973702,0.007427869560712156,-0.006897262525262407,0.0038189155633057644,-0.005792408970554979,0.002240912547829563,-0.0007484205907542713,0.003712491920506716,0.0017821712893847808,0.008604870750389132,0.005805472794916575,0.0019428488738274772,0.00023215179019990239,7.937236975978778e-05,-0.0003097369243104455,-0.00122878411759334,0.00046099856454699537,0.0004048587047789843,0.6425859920757916,0.0505466133312283,0.003635900312388435
14,0.13474037173783493,-0.007597830134486649,0.00725351667316911,-0.012961321552114703,0.004215518033265248,0.03061550703964853,0.03416568177831069,0.016481112215728455,-0.010277356884936363,0.0020421394792079503,-0.028131582270192166,0.00034357056651015055,0.0017472856619909734,0.03572785343161918,0.00021024656626505176,-0.0005000824816380396,0.00016773664352593033,0.0024229885151026225,0.07628218824894556,2.3532202354991716,0.3348003733008682,-0.032983008646666444
15,-0.03190758479515592,-0.02478556300203783,0.006999698192669314,-0.0028715154108937134,0.006777668357307405,0.007766574660199094,0.005040836748633232,-0.00019109041907888866,0.0020918299484957285,0.0018642099257485257,-0.03710663580232981,0.0064167541188343506,0.0019768354844898655,0.0009107665934408215,8.479641276384458e-05,5.4937240325375465e-05,-0.000594663038959935,-0.00010983433476689872,0.006126184591691517,0.12405748759558288,0.014002593114168179,0.12140908208220677
16,0.004719857314016934,0.0002438097499390089,0.005883583762654748,-0.006146425344984671,0.0020935440293602956,-0.0033629483691870695,0.0030905791641596776,-0.0010872609334818817,0.0034449636323700445,0.0018193275755145702,0.009546062776500726,0.00564480552261115,0.0020794457832932914,3.9936119876946143e-05,0.0001549630592045194,1.9280382857934536e-05,0.0003943822887808148,0.006816578154427629,0.0004594433157247086,0.5958877579429879,0.06086291860886709,-0.014128276807897595
17,-0.001052116184905292,-0.0055109208249217514,0.007050234290438349,-0.006415602970934342,0.001860778853654005,-0.002304348164376732,0.0036965072325034266,0.00248671467518295,0.004713385383127253,0.00240404011653303,0.01355511686827764,0.006497246681654999,0.0019059440683849632,0.0006495072042138259,-0.0019512984808000686,0.00010657507813434858,-0.0016094466231000477,-0.0017164809100693192,0.0001390876431286495,0.4485255488107141,0.02890800629016627,0.04072552507136363
18,0.06288103926050227,0.0015992007524586078,-0.015377587873781753,-0.015831596850562638,0.0031331244418507,0.026121254821446806,-0.005756044423251451,0.016042766621643657,-0.006300077413483059,0.0028526253930060757,0.0066070328567640795,0.003592292277854527,0.003149877915362366,0.04080611883738055,0.00014782588401262377,-0.0003767495179855095,-0.0009311408037073635,-0.0008882329952745207,0.07624619197881617,2.0628468433616165,-0.13415474653419443,-0.02522500012026246
19,-0.026133193643142545,-0.02362872485981023,0.009473217883936125,-0.003632470949629783,-0.0042895291942325504,0.014460189414405371,0.006697396931354727,0.0008114982606600623,0.006575959868883866,0.001859755727273835,0.010677404924236243,0.006366873242690377,0.0018386222945979218,-0.0005852572076298503,-0.0014381430412172226,0.0008701539587235259,-0.0017525967582257174,0.001798942206966724,0.006683222002330258,0.6052812841817696,0.05217527218687062,0.1258478115626346
20,0.012669244546597985,0.004334470780785198,0.007099027626681253,-0.004771612166450291,-0.0047984431137013586,-0.004104613846892508,0.003234162134251668,0.0013389325315470845,0.004434640073390225,0.0019379611279835667,0.009663039606440226,0.006057079427458044,0.0018112773437977475,6.0974468976134575e-05,-0.0016466683942273396,0.00036859037263893725,-0.00016277749502341269,-7.418753938099238e-05,0.002099131990216288,0.7100667001570522,0.06142832505431347,0.028401151369392773
21,-0.0010110014599770895,-0.004953045748516281,0.00709702505539783,-0.004058573286932958,-0.006119462781408186,-0.0021269236661000538,0.0037657542673844102,0.001171117805146936,0.004398993319325954,0.0018944789146242305,0.009650369493335987,0.006265580202516583,0.0018743530914262486,0.00021175245987515437,4.3786409628773586e-05,-0.0002792223041556954,-0.0009368559908078035,0.0020451386617300355,0.0008258093187164326,0.6179532540356054,0.06310986712897909,0.0474818649687739
